Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
1187,WalesOnline: Margaret Thatcher and her tempestuous relationship with Wales ,,QA issues found,False,False,False,False,,['http://www.walesonline.co.uk/news/wales-news/2013/04/08/margaret-thatcher-and-her-tempestuous-relationship-with-wales-91466-33137084/']
1186,Scotsman.com: David Torrance: Margaret Thatcher and the Scots,,No QA issues found (OK to publish),False,False,False,False,,['http://www.scotsman.com/news/david-torrance-margaret-thatcher-and-the-scots-1-2882885']
1185,Scotsman.com: Cameron hits out at 'distasteful' reaction,,QA issues found,False,False,False,False,,['http://www.scotsman.com/news/margaret-thatcher-dies-at-87-1-2882841']
1184,"Manchester Evening News: Former Prime Minister, Baroness Margaret Thatcher, dies after suffering a stroke",,No QA issues found (OK to publish),False,False,False,False,,['http://www.manchestereveningnews.co.uk/news/greater-manchester-news/former-prime-minister-baroness-margaret-2547147']
1183,Metro.co.uk: Margaret Thatcher dead: Tributes to former prime minister from around the world,,QA issues found,False,False,False,False,,['http://metro.co.uk/2013/04/08/margaret-thatcher-dead-twitter-tributes-to-baroness-from-around-the-world-3587573/']
1182,Metro.co.uk: Former prime minister Margaret Thatcher dies aged 87 after stroke,,QA issues found,False,False,False,False,,['http://metro.co.uk/2013/04/08/former-prime-minister-margaret-thatcher-dies-after-stroke-3587545/']
1181,"Guardian, The: Margaret Thatcher dies: live reaction and updates",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/politics/blog/2013/apr/08/miliband-clegg-local-elections-cameron-madrid']
1180,"Guardian, The: Margaret Thatcher death: David Cameron leads tributes to Iron Lady",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/politics/2013/apr/08/margaret-thatcher-david-cameron-tributes']
1179,"Guardian, The: Margaret Thatcher: Looking back on the life of the Iron Lady",,No QA issues found (OK to publish),False,False,False,False,,['http://www.guardian.co.uk/politics/2013/apr/08/iron-lady-margaret-thatcher']
1178,"Guardian, The: Margaret Thatcher dies aged 87",,No QA issues found (OK to publish),False,False,False,False,,['http://www.guardian.co.uk/politics/2013/apr/08/margaret-thatcher-dies-aged-87']
1177,Daily Mail Online: World mourns the Iron Lady: Margaret Thatcher's death leads news across the globe as even Argentina bids fond farewell,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2305761/Margaret-Thatchers-death-leads-news-globe-Argentina-bids-fond-farewell.html']
1176,Daily Mail Online: Margaret Thatcher dead: George Galloway leads chorus of 'celebration' from the left,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2305760/Margaret-Thatcher-dead-George-Galloway-leads-chorus-celebration-left.html']
1175,Daily Mail Online: From grocer's daughter to Iron Lady: How Margaret Thatcher rose to become the first woman Prime Minister,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2305755/Margaret-Thatcher-dead-How-Iron-Lady-woman-Prime-Minister.html']
1174,Daily Mail Online: Former prime minister Baroness Thatcher dies peacefully at the age of 87 after suffering a massive stroke,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2305751/Iron-Lady-Margaret-Thatcher-dead.html']
1173,Daily Mail Online: Home Page (death of Margaret Thatcher) ,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/home/index.html']
1172,Mirror Online: Live Coverage: Margaret Thatcher dead,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/live-coverage-margaret-thatcher-dead-1818032']
1171,Mirror Online: Margaret Thatcher dead ,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/margaret-thatcher-dead-iron-lady-1522947']
1170,"Sun, The: Margaret Thatcher dies after stroke ",,QA issues found,False,False,False,False,,['http://www.thesun.co.uk/sol/homepage/news/4878306/margaret-thatcher-dies-aged-87.html']
1169,"Sun, The: Thatcher Dead",,QA issues found,False,False,False,False,,['http://www.thesun.co.uk/sol/homepage/']
1167,"Independent, The: Former Prime Minister Margaret Thatcher dies after stroke, aged 87",,No QA issues found (OK to publish),False,False,False,False,,['http://www.independent.co.uk/news/uk/home-news/former-prime-minister-margaret-thatcher-dies-after-stroke-aged-87-8564521.html']
1163,"Telegraph, The: Margaret Thatcher dies of stroke aged 87",,QA issues found,False,False,False,False,,['http://www.telegraph.co.uk/news/politics/margaret-thatcher/9978831/Margaret-Thatcher-dies-of-stroke-aged-87.html']
1162,BBC News: In quotes: Margaret Thatcher,,No QA issues found (OK to publish),False,False,False,False,,['http://www.bbc.co.uk/news/uk-politics-10377842']
1161,BBC News: Obituary: Margaret Thatcher,,QA issues found,False,False,False,False,,['http://www.bbc.co.uk/news/uk-politics-10364876']
1159,Yorkshire Cancer Network,,QA issues found,False,False,False,False,,['http://www.yorkshire-cancer-net.org.uk']
1153,South East London Cancer Network,VANISHED,QA issues found,False,False,False,True,,['http://www.selcn.nhs.uk/']
1152,Peninsula Cancer Network ,,QA issues found,False,False,False,False,,['http://www.peninsulacancernetwork.org.uk']
1150,North West London Cancer Network ,VANISHED,QA issues found,False,False,False,True,,['http://www.nwlcn.nhs.uk/']
1149,North Trent Cancer Network (NTCN),,No QA issues found (OK to publish),False,False,False,True,,['http://www.northtrentcancernetwork.nhs.uk/']
1147,North London Cancer Network,LIVE,QA issues found,False,False,False,True,,['http://www.nlcn.nhs.uk/']
1145,North East London Cancer Network ,VANISHED,No QA issues found (OK to publish),False,False,False,True,,['http://www.nelcn.nhs.uk/']
1143,Merseyside and Cheshire Cancer Network,,QA issues found,False,False,False,False,,['http://www.mccn.nhs.uk/']
1142,Lancashire and South Cumbria Cancer Network  ,,QA issues found,False,False,False,False,,['http://www.cancerlancashire.org.uk']
1134,"Avon, Somerset and Wiltshire Cancer Network",,QA issues found,False,False,False,False,,['http://www.aswcs.nhs.uk']
1133,Arden Cancer Network,,No QA issues found (OK to publish),False,False,False,False,,['http://www.arden.nhs.uk']
1129,Local Tobacco Control Profiles for England,,QA issues found,False,False,False,False,,['http://www.tobaccoprofiles.info']
1128,West Midlands Cervical Screening Programme,,No QA issues found (OK to publish),False,False,False,False,,['http://www.pants.nhs.uk/']
1126,"Obesity, Physical Activity & Food in the West Midlands",,QA issues found,False,False,False,False,,['http://www.foodwm.org.uk/']
1123,Strategic Health Asset Planning and Evaluation ,,QA issues found,False,False,False,False,,['http://shape.dh.gov.uk/']
1120,BMJ NHS Reforms,,QA issues found,False,False,False,False,,['http://journals.bmj.com/site/nhsreforms/']
1119,"HospitalDr: NHS news for junior doctors, trainees and consultants",,No QA issues found (OK to publish),False,False,False,False,,['http://www.hospitaldr.co.uk/']
1118,Dental Public Health Intelligence Programme,,QA issues found,False,False,False,False,,['http://www.nwph.net/dentalhealth/']
1111,UK Atmospheric Dispersion Modelling Methods,,QA issues found,False,False,False,False,,['http://www.admlc.org.uk/']
1108,HIV/STI web portal,,QA issues found,False,False,False,False,,['https://www.hpawebservices.org.uk/HIV_STI_WebPortal/login.aspx?ReturnUrl=%2fHIV_STI_WebPortal%2f']
1107,Cancer Toolkit,,QA issues found,False,False,False,False,,['https://www.cancertoolkit.co.uk/']
1106,HPA Training,,No QA issues found (OK to publish),False,False,False,False,,['https://training.hpa.org.uk/hpet']
1104,HPA Culture Collections,,No QA issues found (OK to publish),False,False,False,False,,['http://hpacultures.org.uk/']
1102,National Travel Health Network and Centre (NaTHNac),,No QA issues found (OK to publish),False,False,False,False,,['http://www.nathnac.org/']
1100,North West Bowel Screening Quality Assurance Centre,,No QA issues found (OK to publish),False,False,False,False,,['https://www.nwbcspqarc.org/']
1092,NHS Abdominal Aortic Aneurysm Screening Programme ,,QA issues found,False,False,False,False,,['http://aaa.screening.nhs.uk/']
1088,Thames Cancer Registry,VANISHED,No QA issues found (OK to publish),False,False,False,True,,['http://www.thames-cancer-reg.org.uk/']
1081,East of England Screening Quality Assurance Reference Centre,,QA issues found,False,False,False,False,,['http://www.esqa.nhs.uk']
1080,London Quality Assurance Reference Centre,,QA issues found,False,False,False,False,,['http://www.londonqarc.nhs.uk/']
1077,Local Alcohol Profiles for England,,QA issues found,False,False,False,False,,['http://www.lape.org.uk']
1060,Eastern Region Public Health Observatory: Fingertips: Health and Wellbeing indicators,,QA issues found,False,False,False,False,,['http://fingertips.erpho.org.uk/']
1055,North East Physical Activity Forum,,QA issues found,False,False,False,False,,['http://www.nepaf.org.uk/']
1053,North East eLearning ,,QA issues found,False,False,False,False,,['http://www.nepho.org.uk/ndtms/elearning/']
1052,North West Quality Observatory System,,No QA issues found (OK to publish),False,False,False,False,,['http://www.neqos.nhs.uk/']
1048,Improving Health and Lives: Learning Disability Observatory,LIVE,QA issues found,False,False,False,True,,['http://www.improvinghealthandlives.org.uk/']
1040,South West Bowel Cancer Screening QARC,,No QA issues found (OK to publish),False,False,False,True,,['http://www.swpho.nhs.uk/resource/item.aspx?RID=99062']
1036,Healthy Weight for Children Hub,LIVE,No QA issues found (OK to publish),False,False,False,True,,['http://www.healthyweight4children.org.uk/']
1034,National Drug Treatment Monitoring System,,QA issues found,False,False,False,False,,['http://www.ndtms.net']
1032,HPA Webcasting,,QA issues found,False,False,False,False,,['http://webcasting.hpa.org.uk/Mediasite/Catalog/Full/115fcadab44f4704a1e738cc1aa6b3d721#115fcadab44f4704a1e738cc1aa6b3d721/?state=yK24iw9GfOORxH8pAhuN&_(2%20-%20secure)%20http://webcasting.hpa.org.uk/Mediasite/Login?ReturnUrl=%2fmediasite%2fmanage%2fmain.aspx']
1031,e-bug Learning Resource,,QA issues found,False,False,False,False,,['http://www.e-bug.eu']
1023,Health Profiles - Local Health,,QA issues found,False,False,False,False,,['http://localhealth.org.uk/']
1016,NHS White Paper,,QA issues found,False,False,False,False,,['http://nhswhitepaper.wordpress.com/']
1015,Croner: Clinical networks and clinical senates,,QA issues found,False,False,False,False,,['http://www.croner-i.croner.co.uk/croner-i/gateway.dll/ppma-resources/ppma-features/ppma-features-content/ppma-gold-features-wkid-201211220945360699-43697880?f=templates$fn=ppma-frameset.htm$3.0']
1014,SA Mathieson: CSUs: NHS commissioning support units set to spend around GBP 670m a year,,QA issues found,False,False,False,False,,['http://samathieson.com/sa-mathieson/csus-nhs-commissioning-support-units-set-to-spend-around-670m-a-year/']
1011,RCN fact sheet: Clinical senates and strategic clinical networks,,No QA issues found (OK to publish),False,False,False,True,,['http://www.rcn.org.uk/__data/assets/pdf_file/0006/473820/Senates_and_Strategic_Clinical_networks_August_2012_final.pdf']
1009,Protect Maternity Services,,QA issues found,False,False,False,False,,['http://protect.rcm.org.uk/']
1008,Frontline First,,QA issues found,False,False,False,False,,['http://frontlinefirst.rcn.org.uk/']
1007,"Guardian, The: Healthcare Professionals Network",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/healthcare-network']
1005,Foundation Trust Network,,QA issues found,False,False,False,False,,['http://www.foundationtrustnetwork.org/']
1003,NHS Alliance,,QA issues found,False,False,False,False,,['http://www.nhsalliance.org/']
992,"Unison: Our NHS, Our Future",,No QA issues found (OK to publish),False,False,False,True,,['http://www.unison.org.uk/ournhs/']
988,Royal College of General Practitioners Facebook,,No QA issues found (OK to publish),False,False,False,False,,['https://www.facebook.com/rcgp.org']
981,Community Practitioners and Health Visitors Association - CPHVA,,QA issues found,False,False,False,True,,['http://www.unitetheunion.org/how-we-help/list-of-sectors/healthsector/healthsectoryourprofession/cphva/']
980,Royal College of Nursing Facebook,,QA issues found,False,False,False,False,,['https://www.facebook.com/royalcollegeofnursing']
973,Institute for Economic Affairs: How to Abolish the NHS,,No QA issues found (OK to publish),False,False,False,False,,['http://www.iea.org.uk/blog/how-to-abolish-the-nhs']
964,"Local Government Association: Knowledge, skills and competencies for an effective local healthwatch",,QA issues found,False,False,False,True,,['http://www.local.gov.uk/c/document_library/get_file?uuid=c82d9acf-5de5-4da0-b27e-433c21a0861f&groupId=10171']
958,Demos: Taking sides on NHS reform,,No QA issues found (OK to publish),False,False,False,False,,['http://www.demos.co.uk/blog/taking-sides-']
957,Whitehouse Consultancy: the Coalition Government and NHS Reform,,No QA issues found (OK to publish),False,False,False,False,,['http://www.whitehouseconsulting.co.uk/downloads/The%20coalition%20Government%20and%20NHS%20reforms%20-%20implications%20for%20service%20provision.pdf']
947,NHS South of England Specialised Commissioning Group (SoE SCG) - South West,DEAD,QA issues found,False,False,False,True,,['http://www.swscg.org.uk/']
945,NHS East of England Specialised Commissioning Group (EoESCG),VANISHED,No QA issues found (OK to publish),False,False,False,True,,['http://www.eoescg.nhs.uk/']
944,NHS West Midlands Specialised Commissioning Group (WMSCG),VANISHED,No QA issues found (OK to publish),False,False,False,True,,['http://www.wmsc.nhs.uk/']
943,NHS East Midlands Specialised Commissioning Group (EMSCG),VANISHED,QA issues found,False,False,False,True,,['http://www.emscg.nhs.uk/']
